timestamp,instrument_id,instrument_type,process_variable,setpoint,measurement_error,signal_noise,drift_rate,ambient_temperature,humidity,vibration_level,power_supply_voltage,calibration_age_days,maintenance_overdue_days,operating_pressure,operating_temperature,process_load_percent,response_time_ms,error_code,fault_status
2025-02-12 08:24:59,TT233,Temperature Transmitter,162.69,162.3067,0.3833,0.2466,0.0522,31.34,68.2,0.424,23.868,100,0,23.506,119.13,85.72,1235.65,0,Normal
2025-03-03 17:39:09,PT110,Pressure Transmitter,14.3366,15.6268,-1.2902,0.3094,0.0522,32.64,62.21,0.8548,24.013,110,23,25.093,232.24,93.5,202.96,0,Normal
2025-04-15 01:01:18,PT107,Pressure Transmitter,31.4513,31.6776,-0.2263,0.2288,0.0925,34.68,70.01,0.6727,23.877,203,157,15.579,119.44,73.13,507.6,110,Warning
2025-03-29 08:22:13,PT144,Pressure Transmitter,15.5568,14.7374,0.8193,0.3302,0.1116,33.17,56.19,0.8957,23.796,172,121,11.807,231.36,70.28,291.05,210,Faulty
2025-04-02 04:23:16,FM308,Flow Meter,89.4721,98.4762,-9.0041,0.2591,0.1117,33.52,57.44,0.7075,23.923,196,35,57.573,70.84,78.53,355.63,257,Faulty
2025-04-20 11:33:16,LT422,Level Transmitter,45.5982,46.4446,-0.8463,0.1871,0.1417,29.19,50.76,0.0737,23.961,172,88,30.07,84.24,34.08,1479.06,170,Warning
2025-04-11 12:21:13,TT250,Temperature Transmitter,337.4159,338.7447,-1.3288,0.2568,0.1132,33.5,46.12,0.5998,23.228,195,45,38.839,161.14,71.4,1546.97,130,Warning
2025-04-20 17:24:32,TT224,Temperature Transmitter,324.3984,326.3875,-1.9892,0.2401,0.0871,34.03,60.38,0.2481,24.066,138,47,48.701,184.58,60.21,916.37,0,Normal
2025-03-12 07:02:06,PT142,Pressure Transmitter,52.1079,52.4701,-0.3622,0.2025,0.093,34.8,59.68,0.6991,24.052,126,107,13.584,232.91,72.16,321.17,0,Normal
2025-03-04 02:33:54,TT236,Temperature Transmitter,312.4794,310.3346,2.1448,0.3172,0.0774,32.64,71.77,0.9525,23.747,148,0,58.413,255.84,93.5,1390.39,133,Warning
2025-03-31 16:24:51,PT103,Pressure Transmitter,17.9599,17.1763,0.7835,0.2728,0.115,32.74,67.93,0.8852,24.06,178,131,44.832,265.51,79.75,582.67,112,Warning
2025-05-04 01:57:54,TT221,Temperature Transmitter,119.0879,121.5501,-2.4622,0.2006,0.0751,33.27,56.83,0.1883,23.586,141,64,26.647,204.39,57.28,712.19,137,Warning
2025-01-02 19:38:03,TT218,Temperature Transmitter,290.8293,289.4663,1.3629,0.2055,0.0302,27.72,65.45,0.6785,23.974,58,0,34.465,258.27,86.19,889.44,0,Normal
2025-02-08 22:33:24,PT122,Pressure Transmitter,40.5512,40.6454,-0.0943,0.14,0.0454,32.29,63.49,0.05,24.021,47,0,12.156,144.94,34.64,534.94,0,Normal
2025-01-12 22:35:18,TT213,Temperature Transmitter,131.8214,128.9536,2.8678,0.1346,0.0032,29.11,72.56,0.3463,24.078,20,0,38.027,75.69,75.75,1099.37,0,Normal
2025-01-30 18:46:18,LT406,Level Transmitter,78.293,78.4373,-0.1442,0.2452,0.0371,27.04,76.88,0.7275,24.2,60,41,33.833,249.72,82.05,1281.32,0,Normal
2025-04-14 04:26:32,LT413,Level Transmitter,38.5585,39.1493,-0.5908,0.2664,0.0942,33.63,58.83,0.6406,24.237,139,72,52.482,238.54,76.86,738.95,0,Normal
2025-05-01 01:09:54,LT410,Level Transmitter,32.2601,31.6736,0.5865,0.2525,0.1256,33.4,43.6,0.3982,24.145,202,89,31.487,20.35,44.04,694.85,170,Warning
2025-04-21 10:13:59,LT425,Level Transmitter,75.3665,75.7016,-0.3352,0.1774,0.0728,32.52,51.86,0.2741,24.076,227,71,36.868,205.87,61.53,615.78,0,Normal
2025-01-17 15:59:22,PT128,Pressure Transmitter,31.0823,30.9405,0.1419,0.2711,0.0511,27.12,72.9,0.5833,23.802,108,43,19.815,137.45,77.3,658.79,0,Normal
2025-01-19 10:24:04,PT146,Pressure Transmitter,25.5315,25.5935,-0.062,0.1505,0.0429,27.57,75.5,0.4999,22.926,68,0,17.147,240.0,73.28,347.44,0,Normal
2025-02-08 16:47:57,FM303,Flow Meter,372.5903,374.722,-2.1317,0.2665,0.0206,30.68,76.45,0.3313,23.508,44,8,6.838,199.95,47.9,1042.13,0,Normal
2025-05-03 11:50:33,FM320,Flow Meter,304.5043,307.0448,-2.5405,0.1122,0.0862,33.27,60.01,0.3257,23.792,173,70,21.177,85.04,46.61,383.83,0,Normal
2025-01-01 06:53:48,TT238,Temperature Transmitter,310.6156,310.0411,0.5745,0.1811,0.0,30.23,72.14,0.0813,24.79,1,0,32.993,228.73,54.0,1133.85,0,Normal
2025-03-21 04:07:50,PT122,Pressure Transmitter,41.386,41.272,0.114,0.2832,0.0663,33.99,60.34,0.5201,24.077,88,34,19.01,154.67,61.76,567.82,0,Normal
2025-04-28 16:31:34,TT230,Temperature Transmitter,233.9076,230.806,3.1016,0.1788,0.0578,34.61,45.62,0.3894,23.877,140,7,15.249,112.7,80.04,1264.51,0,Normal
2025-03-08 17:41:31,LT424,Level Transmitter,53.6086,54.5059,-0.8973,0.2332,0.0746,33.14,60.78,0.2272,24.593,151,0,34.114,167.87,56.24,1676.86,0,Normal
2025-04-25 22:36:54,FM302,Flow Meter,575.7506,573.8467,1.9038,0.386,0.1583,33.27,58.26,0.7798,24.524,187,73,46.264,256.4,73.17,866.12,257,Faulty
2025-03-05 04:03:37,PT106,Pressure Transmitter,33.9694,33.5902,0.3792,0.1711,0.0492,33.3,70.0,0.5567,23.817,115,0,46.03,245.92,80.67,507.92,0,Normal
2025-01-15 06:43:08,PT139,Pressure Transmitter,33.6214,34.1523,-0.5309,0.2054,0.0201,30.57,83.96,0.3089,23.988,39,33,45.001,159.8,58.62,287.56,0,Normal
2025-01-27 07:59:07,FM318,Flow Meter,421.5756,420.9511,0.6246,0.0845,0.0583,30.77,69.34,0.05,24.626,70,0,10.757,183.8,37.95,432.77,0,Normal
2025-04-14 11:44:47,PT138,Pressure Transmitter,34.2799,35.1547,-0.8748,0.2417,0.1034,36.24,48.16,0.7325,24.342,183,74,15.474,144.96,81.57,286.64,121,Warning
2025-03-28 01:19:08,TT233,Temperature Transmitter,162.3657,161.7498,0.6159,0.3191,0.0804,34.34,65.25,0.6476,23.812,144,0,22.687,122.84,85.27,1136.11,0,Normal
2025-05-13 22:25:01,PT143,Pressure Transmitter,13.7583,14.3638,-0.6055,0.3442,0.0772,34.37,44.17,0.9363,24.578,151,189,15.767,101.07,61.98,267.93,213,Faulty
2025-03-21 08:36:22,LT430,Level Transmitter,74.6648,73.4334,1.2314,0.1731,0.1034,32.69,63.94,0.0594,24.259,197,39,21.806,148.98,48.04,776.66,0,Normal
2025-04-01 09:05:22,TT240,Temperature Transmitter,147.0652,145.0989,1.9663,0.1604,0.0777,34.5,53.24,0.4249,24.381,122,0,31.34,239.68,60.44,869.04,0,Normal
2025-03-12 03:01:07,TT210,Temperature Transmitter,86.4725,88.219,-1.7465,0.212,0.0787,32.29,75.48,0.6823,24.441,171,0,13.231,248.58,78.59,892.26,0,Normal
2025-02-24 05:17:05,PT131,Pressure Transmitter,11.477,11.6904,-0.2134,0.14,0.0499,31.98,62.84,0.3372,24.208,138,68,22.615,83.17,53.2,710.47,0,Normal
2025-03-27 09:45:14,FM332,Flow Meter,368.2585,362.4752,5.7832,0.1297,0.0939,32.97,73.37,0.4971,24.437,147,31,48.136,51.19,68.69,385.66,261,Faulty
2025-01-01 22:36:11,TT234,Temperature Transmitter,229.9456,229.0913,0.8543,0.2283,0.0611,25.26,70.39,0.5311,23.964,119,0,50.834,174.37,74.65,505.09,0,Normal
2025-01-04 10:23:00,LT418,Level Transmitter,35.6695,35.1893,0.4802,0.2091,0.0209,26.17,72.87,0.4672,23.887,52,0,22.058,83.64,87.27,1796.56,0,Normal
2025-04-28 11:09:44,FM316,Flow Meter,377.5491,383.4351,-5.886,0.2847,0.1294,34.11,57.9,0.8921,24.065,199,47,54.673,233.99,91.98,730.53,261,Faulty
2025-04-17 14:33:38,PT104,Pressure Transmitter,47.8186,48.5199,-0.7013,0.2211,0.1102,34.98,44.46,0.6068,21.37,214,78,48.565,206.1,63.41,603.93,221,Faulty
2025-02-19 05:24:16,FM302,Flow Meter,572.3241,572.7786,-0.4545,0.2694,0.1084,33.02,72.79,0.6688,24.585,122,8,45.221,244.84,65.0,352.45,0,Normal
2025-01-22 08:35:42,PT116,Pressure Transmitter,54.0468,53.2481,0.7987,0.1577,0.0608,29.79,66.16,0.2202,23.592,101,46,27.335,65.97,54.69,227.29,0,Normal
2025-04-10 07:08:33,LT407,Level Transmitter,24.7324,24.996,-0.2636,0.3288,0.0683,33.22,50.95,0.6914,23.684,101,86,30.716,192.63,85.21,1470.52,173,Warning
2025-03-31 16:25:27,PT150,Pressure Transmitter,42.2088,40.9427,1.2661,0.2236,0.1604,32.93,56.63,0.5846,23.983,203,0,17.182,175.24,91.63,431.96,0,Normal
2025-01-23 04:28:23,TT219,Temperature Transmitter,77.0786,77.6987,-0.6201,0.1944,0.0276,29.55,68.46,0.2968,24.086,78,0,9.84,162.32,56.36,986.99,0,Normal
2025-02-05 12:14:11,PT150,Pressure Transmitter,41.4767,40.2657,1.211,0.1467,0.1251,31.11,69.44,0.2231,24.89,149,0,9.044,154.63,52.39,215.22,0,Normal
2025-04-28 01:15:05,LT412,Level Transmitter,44.9592,46.0684,-1.1092,0.1752,0.1048,34.69,50.07,0.5677,23.925,167,36,38.396,169.26,73.27,613.78,0,Normal
2025-01-13 17:15:06,PT130,Pressure Transmitter,12.7158,12.5211,0.1947,0.1515,0.0118,27.67,69.0,0.1626,23.656,29,66,16.617,236.96,41.56,390.78,0,Normal
2025-01-31 23:39:01,TT237,Temperature Transmitter,129.4733,132.5387,-3.0654,0.3199,0.0774,32.8,69.01,0.5859,23.339,89,0,21.875,234.88,84.02,786.28,133,Warning
2025-04-05 18:11:54,FM319,Flow Meter,223.228,220.3358,2.8923,0.1084,0.1033,31.94,66.84,0.1207,24.046,154,0,10.87,150.82,33.99,936.91,0,Normal
2025-01-05 02:22:36,TT201,Temperature Transmitter,182.0626,180.3247,1.7379,0.2224,0.0409,25.09,76.1,0.4834,24.031,70,0,20.519,264.91,84.17,805.5,0,Normal
2025-03-21 22:26:30,TT235,Temperature Transmitter,293.5578,293.7181,-0.1603,0.1676,0.0698,32.05,63.21,0.05,23.885,149,0,22.839,184.68,36.13,558.87,0,Normal
2025-03-25 22:35:57,PT131,Pressure Transmitter,10.7015,11.7431,-1.0416,0.1556,0.0967,33.46,72.47,0.3225,24.024,167,97,25.685,87.15,52.48,550.73,0,Normal
2025-03-28 22:08:27,TT221,Temperature Transmitter,124.1817,123.4393,0.7425,0.344,0.0657,33.13,60.55,0.7744,24.245,104,27,36.462,231.68,97.09,848.06,0,Normal
2025-02-23 06:02:37,TT201,Temperature Transmitter,181.6636,179.5357,2.1279,0.1567,0.0755,35.69,64.87,0.05,24.549,119,15,7.939,234.69,30.0,1495.3,0,Normal
2025-01-21 18:28:20,PT139,Pressure Transmitter,33.9635,34.2824,-0.3189,0.172,0.0239,26.67,73.86,0.6413,23.824,45,39,46.337,180.88,74.39,324.15,0,Normal
2025-02-23 15:03:30,PT108,Pressure Transmitter,12.9424,13.4604,-0.518,0.1676,0.1091,32.43,68.51,0.05,24.054,137,45,43.611,211.04,30.0,379.18,0,Normal
2025-04-05 03:59:39,FM309,Flow Meter,166.5513,159.8848,6.6666,0.2166,0.0727,35.51,56.88,0.2077,23.509,134,6,19.413,202.61,47.45,932.35,253,Faulty
2025-05-05 10:06:06,FM324,Flow Meter,378.7445,378.5526,0.1919,0.2598,0.0988,33.39,47.5,0.7586,23.798,138,96,53.317,128.04,64.57,864.3,153,Warning
2025-03-15 04:23:29,PT127,Pressure Transmitter,55.8276,55.4335,0.3941,0.1289,0.0535,33.1,75.13,0.1889,23.419,110,4,37.047,237.6,56.96,438.31,0,Normal
2025-03-18 03:34:44,FM318,Flow Meter,422.5908,423.0021,-0.4113,0.2123,0.0715,32.05,57.04,0.629,22.918,120,0,15.938,191.75,65.81,882.71,0,Normal
2025-03-01 20:47:12,PT128,Pressure Transmitter,32.5826,30.93,1.6527,0.2829,0.1163,33.05,64.88,0.835,23.601,151,86,20.682,135.85,80.25,267.74,110,Warning
2025-03-29 23:15:12,TT214,Temperature Transmitter,324.1968,326.2158,-2.019,0.3277,0.0902,31.86,52.53,0.6599,22.643,187,0,28.657,64.03,86.89,1078.3,230,Faulty
2025-04-08 12:11:26,PT124,Pressure Transmitter,59.0681,59.4832,-0.4151,0.1894,0.0902,34.53,60.04,0.3661,24.448,150,0,16.844,45.83,49.31,415.28,0,Normal
2025-01-12 12:19:30,PT126,Pressure Transmitter,31.7643,31.2622,0.502,0.098,0.0468,26.4,69.53,0.0846,24.121,61,0,9.254,204.0,48.94,510.2,0,Normal
2025-04-21 16:34:18,PT136,Pressure Transmitter,35.052,35.1891,-0.1371,0.2362,0.0875,33.17,54.18,0.4011,24.258,150,43,44.332,56.45,58.32,729.17,0,Normal
2025-03-14 02:38:53,TT246,Temperature Transmitter,127.2994,129.0333,-1.7339,0.3516,0.1067,33.56,60.62,0.7174,24.533,138,0,17.245,115.09,93.86,935.14,137,Warning
2025-04-03 18:59:44,TT213,Temperature Transmitter,130.0934,129.188,0.9054,0.1258,0.0056,33.77,68.1,0.1001,24.455,101,0,30.528,59.03,48.69,1343.58,0,Normal
2025-02-26 06:38:53,FM337,Flow Meter,174.325,175.1374,-0.8124,0.2521,0.1107,31.3,68.12,0.5177,24.204,166,0,24.919,90.49,66.75,1098.24,0,Normal
2025-03-21 10:33:26,FM334,Flow Meter,430.9031,429.3584,1.5447,0.1531,0.0658,31.26,68.87,0.05,23.942,81,43,34.159,64.56,31.21,329.58,0,Normal
2025-01-09 08:17:30,FM337,Flow Meter,177.7373,176.0777,1.6596,0.2205,0.0947,28.28,80.78,0.4121,24.237,118,0,24.423,83.41,68.23,962.71,0,Normal
2025-02-24 12:11:40,TT219,Temperature Transmitter,76.3984,77.9875,-1.5891,0.113,0.049,33.1,68.4,0.05,23.52,110,0,5.0,157.27,38.8,738.53,0,Normal
2025-01-18 11:05:00,PT120,Pressure Transmitter,37.4224,37.3971,0.0253,0.4633,0.0256,28.78,78.24,1.0152,23.297,77,70,61.19,240.31,94.06,457.93,117,Warning
2025-04-23 00:42:00,FM337,Flow Meter,180.7558,175.3766,5.3792,0.1958,0.1584,34.72,53.9,0.6237,23.85,222,35,26.548,83.77,61.9,348.62,261,Faulty
2025-03-14 08:09:39,FM334,Flow Meter,427.8782,431.8598,-3.9815,0.2443,0.054,33.62,68.83,0.6687,24.299,74,36,48.492,86.36,77.27,904.49,150,Warning
2025-03-06 12:21:56,PT119,Pressure Transmitter,59.4989,59.2959,0.2029,0.1209,0.065,34.53,61.21,0.0719,24.081,107,43,42.206,45.43,45.53,443.92,0,Normal
2025-01-06 10:45:04,FM303,Flow Meter,380.4187,375.0103,5.4084,0.3147,0.0156,29.53,68.56,0.7323,24.206,11,0,15.975,218.54,80.85,890.57,250,Faulty
2025-03-06 14:00:40,PT119,Pressure Transmitter,59.2143,59.5122,-0.2978,0.1227,0.0713,34.33,63.16,0.3642,23.558,107,43,43.584,47.89,61.11,551.35,0,Normal
2025-03-29 02:17:09,PT120,Pressure Transmitter,36.3456,37.1853,-0.8397,0.4176,0.0941,31.3,53.42,0.978,22.981,147,140,57.953,233.43,77.85,837.25,213,Faulty
2025-02-28 06:19:12,PT149,Pressure Transmitter,23.0689,23.9611,-0.8922,0.2615,0.0803,34.63,61.55,0.6506,24.044,176,12,39.01,51.65,76.83,695.0,0,Normal
2025-04-03 11:31:49,LT403,Level Transmitter,27.6593,26.6888,0.9705,0.2368,0.0685,35.91,60.06,0.343,23.608,132,151,25.175,196.84,55.84,1885.78,177,Warning
2025-05-08 13:01:33,PT101,Pressure Transmitter,20.608,22.5309,-1.9229,0.4729,0.0789,31.15,53.33,1.3191,23.211,164,144,55.455,247.96,82.75,999.65,221,Faulty
2025-03-11 22:27:23,FM318,Flow Meter,420.7026,421.5683,-0.8657,0.1566,0.0667,35.84,64.67,0.3864,24.47,113,0,15.512,192.71,59.99,580.14,0,Normal
2025-01-15 06:32:22,TT223,Temperature Transmitter,311.2771,309.9399,1.3372,0.1491,0.0355,27.81,73.41,0.2096,24.477,35,0,17.093,242.04,67.85,557.22,0,Normal
2025-04-25 21:34:54,FM327,Flow Meter,163.6163,164.5061,-0.8898,0.3225,0.088,33.93,55.63,1.112,24.31,154,25,31.448,242.01,100.0,1261.31,161,Warning
2025-01-02 18:13:25,FM327,Flow Meter,164.1569,162.2687,1.8881,0.2783,0.0182,27.11,65.14,0.9719,24.222,41,0,28.083,223.66,69.94,509.19,0,Normal
2025-01-05 03:42:45,PT144,Pressure Transmitter,14.7908,14.6955,0.0953,0.3006,0.0597,27.83,73.66,0.6005,24.914,89,38,11.857,229.21,67.66,317.55,0,Normal
2025-02-02 16:09:38,TT233,Temperature Transmitter,164.2833,161.4959,2.7873,0.281,0.0611,29.66,63.7,0.3667,23.642,90,0,20.085,120.29,84.55,1433.43,0,Normal
2025-03-20 13:05:43,TT224,Temperature Transmitter,326.5472,327.1636,-0.6164,0.2365,0.0788,34.27,66.11,0.1792,24.653,107,16,48.352,181.43,54.43,898.63,0,Normal
2025-05-09 17:44:06,FM314,Flow Meter,303.0786,304.5437,-1.4651,0.3818,0.1248,31.02,49.11,0.8304,23.654,191,105,26.751,241.84,75.92,673.74,261,Faulty
2025-03-10 23:39:56,TT219,Temperature Transmitter,78.4063,77.7943,0.612,0.1218,0.0575,33.93,68.85,0.05,24.595,124,0,10.187,159.37,51.52,567.07,0,Normal
2025-01-10 00:46:14,FM339,Flow Meter,429.6044,431.0758,-1.4714,0.2796,0.0568,27.53,66.43,0.3093,23.495,84,0,6.122,166.3,44.55,1155.28,0,Normal
2025-05-04 13:23:42,TT208,Temperature Transmitter,228.8823,227.1009,1.7814,0.1466,0.1443,33.09,44.58,0.05,24.259,183,0,12.5,251.34,66.82,689.92,0,Normal
2025-03-09 17:07:59,FM306,Flow Meter,262.9686,264.5146,-1.546,0.1201,0.066,32.96,70.18,0.2166,23.91,156,0,50.068,73.97,54.84,1073.01,0,Normal
2025-03-01 22:57:35,LT429,Level Transmitter,30.2698,31.7595,-1.4897,0.2557,0.0639,33.62,64.36,0.7838,23.58,116,0,50.78,68.44,100.0,1970.62,181,Warning
2025-02-14 12:27:00,FM338,Flow Meter,345.8092,347.1806,-1.3715,0.317,0.0903,33.54,69.02,0.931,23.492,119,0,45.649,81.28,91.71,905.58,161,Warning
2025-05-06 06:43:55,TT222,Temperature Transmitter,208.3183,210.6921,-2.3738,0.2398,0.102,32.35,40.25,0.5054,24.028,161,82,30.961,50.28,67.49,545.87,130,Warning
2025-05-13 09:51:09,PT130,Pressure Transmitter,12.7509,13.1614,-0.4105,0.4408,0.1108,30.65,49.92,0.9767,23.689,149,186,20.861,240.73,67.66,472.22,221,Faulty
2025-03-20 11:15:44,PT119,Pressure Transmitter,60.1222,59.5358,0.5864,0.1685,0.0711,31.2,62.4,0.2256,23.87,121,57,44.949,55.05,57.66,660.82,0,Normal
2025-04-19 23:09:00,TT213,Temperature Transmitter,129.0474,129.9728,-0.9254,0.1552,0.0439,34.86,65.67,0.05,24.478,117,0,24.445,60.4,32.75,1035.1,0,Normal
2025-02-17 01:45:27,LT421,Level Transmitter,79.6653,77.3285,2.3367,0.1827,0.0796,32.31,72.18,0.3297,23.943,131,0,12.114,46.16,70.22,893.11,0,Normal
2025-05-01 00:45:53,PT120,Pressure Transmitter,36.3558,36.7469,-0.3912,0.3051,0.0827,34.73,60.29,0.8197,25.003,180,173,54.537,226.62,58.99,599.72,213,Faulty
2025-01-17 01:47:27,PT108,Pressure Transmitter,13.8514,14.0221,-0.1707,0.2261,0.0781,28.23,74.76,0.444,24.484,100,8,54.864,237.71,71.28,310.96,0,Normal
2025-02-12 22:11:46,PT110,Pressure Transmitter,15.3149,15.2484,0.0665,0.1346,0.0185,28.57,52.67,0.2855,24.052,91,4,21.68,226.83,71.75,210.6,0,Normal
2025-01-18 21:08:38,LT413,Level Transmitter,39.3194,39.0737,0.2457,0.2294,0.0229,27.32,71.87,0.3725,23.894,53,0,47.48,237.79,65.15,2003.95,0,Normal
2025-03-16 13:38:06,PT106,Pressure Transmitter,33.5719,33.7776,-0.2057,0.2423,0.0503,32.36,64.04,0.6894,23.775,126,5,45.473,237.02,87.89,401.7,0,Normal
2025-05-02 02:24:44,PT123,Pressure Transmitter,52.1959,53.4529,-1.257,0.3135,0.1615,33.06,57.96,0.5414,24.301,240,175,47.26,87.01,40.09,779.13,217,Faulty
2025-03-26 08:20:08,TT202,Temperature Transmitter,141.5479,141.1987,0.3491,0.2538,0.0652,32.38,57.96,0.4659,24.533,108,20,44.086,236.6,73.45,823.87,0,Normal
2025-03-09 11:32:33,FM309,Flow Meter,155.9769,160.2194,-4.2425,0.1742,0.0608,36.9,64.77,0.2182,23.576,107,0,18.271,194.66,41.54,746.57,0,Normal
2025-03-15 23:39:25,FM322,Flow Meter,587.0978,590.1966,-3.0988,0.3712,0.0547,34.88,73.11,0.7688,24.715,109,78,14.239,64.88,63.84,836.64,261,Faulty
2025-03-27 20:46:40,TT226,Temperature Transmitter,282.1906,282.422,-0.2314,0.1665,0.1184,33.42,53.18,0.05,24.316,197,0,26.085,163.12,53.49,715.33,0,Normal
2025-04-15 04:48:18,PT137,Pressure Transmitter,55.7363,55.4807,0.2556,0.13,0.0534,33.78,54.75,0.1362,23.893,105,0,32.693,186.67,64.51,628.13,0,Normal
2025-03-02 22:39:11,TT230,Temperature Transmitter,230.6933,230.7155,-0.0222,0.1931,0.0098,34.15,69.58,0.4747,24.193,83,0,12.252,105.81,81.83,984.48,0,Normal
2025-01-28 16:01:03,TT201,Temperature Transmitter,179.6339,178.9366,0.6974,0.3347,0.0431,30.72,90.0,0.3636,24.129,93,0,15.533,252.93,60.49,473.62,0,Normal
2025-05-07 14:14:23,PT107,Pressure Transmitter,32.4692,32.0719,0.3973,0.308,0.0943,33.81,46.85,1.0684,24.088,225,179,13.544,118.5,75.68,809.63,221,Faulty
2025-03-30 05:34:23,FM314,Flow Meter,302.0026,303.5893,-1.5868,0.3954,0.1233,33.24,60.65,1.1196,23.824,151,65,30.095,265.4,89.53,858.9,250,Faulty
2025-01-26 05:40:35,LT419,Level Transmitter,72.0329,72.4363,-0.4034,0.1926,0.0151,30.19,70.01,0.3536,24.619,58,0,54.331,141.18,57.86,1556.46,0,Normal
2025-01-26 18:09:38,LT407,Level Transmitter,23.5575,23.9326,-0.3751,0.2126,0.0191,30.94,73.78,0.2353,23.893,27,12,23.866,170.4,57.68,1036.95,0,Normal
2025-04-26 03:55:52,PT143,Pressure Transmitter,13.1438,14.5611,-1.4173,0.413,0.076,35.16,54.74,1.0549,23.835,134,172,17.353,102.53,75.26,257.57,221,Faulty
2025-03-04 03:21:58,TT245,Temperature Transmitter,147.6457,147.2515,0.3941,0.1932,0.0985,33.21,74.63,0.4088,23.95,138,3,56.63,75.82,77.25,891.51,0,Normal
2025-04-03 22:30:30,TT247,Temperature Transmitter,124.2634,126.152,-1.8886,0.1388,0.0792,33.27,61.1,0.067,23.963,169,0,17.15,64.63,45.67,803.53,0,Normal
2025-05-08 05:56:08,PT137,Pressure Transmitter,56.0864,55.7262,0.3602,0.2407,0.0536,32.86,47.05,0.7452,20.866,128,14,37.477,205.44,86.0,315.06,112,Warning
2025-01-24 09:19:53,PT136,Pressure Transmitter,34.843,35.0049,-0.1619,0.2549,0.0186,30.23,63.09,0.368,24.298,63,0,43.784,49.32,53.71,593.22,0,Normal
2025-04-22 15:37:25,PT125,Pressure Transmitter,34.1925,33.9971,0.1954,0.3139,0.1059,35.21,43.63,0.9601,24.613,203,168,42.828,199.34,70.44,393.87,221,Faulty
2025-03-19 02:36:24,PT114,Pressure Transmitter,18.8004,19.7216,-0.9212,0.2787,0.0577,32.7,70.18,0.5731,24.557,105,48,25.729,121.54,73.73,474.5,0,Normal
2025-01-10 03:52:23,PT142,Pressure Transmitter,52.1046,52.0613,0.0433,0.1229,0.0338,28.22,64.81,0.1265,23.407,65,46,7.175,213.32,52.29,378.23,0,Normal
2025-01-11 21:09:03,LT403,Level Transmitter,27.5885,26.1002,1.4883,0.2176,0.0,28.96,72.28,0.3447,24.62,50,69,22.8,192.56,43.8,1041.74,0,Normal
2025-01-09 10:14:00,LT427,Level Transmitter,22.6499,22.3105,0.3394,0.1761,0.0436,29.06,64.18,0.1318,24.034,82,2,33.763,73.72,60.72,1023.76,0,Normal
2025-03-28 10:47:37,FM307,Flow Meter,301.4562,294.8141,6.6421,0.2862,0.1086,33.61,66.89,0.9483,24.507,150,89,38.543,179.64,80.22,808.63,257,Faulty
2025-01-05 17:30:35,TT234,Temperature Transmitter,230.0194,230.5235,-0.5041,0.1879,0.0541,29.6,71.6,0.5058,23.72,123,0,53.513,169.48,80.86,1087.26,0,Normal
2025-03-05 00:33:51,PT106,Pressure Transmitter,33.0529,33.172,-0.1191,0.1217,0.0446,31.52,64.95,0.1015,24.171,115,0,41.629,223.38,64.03,204.84,0,Normal
2025-01-13 06:36:34,LT414,Level Transmitter,51.4999,51.1662,0.3337,0.1094,0.0165,28.56,75.46,0.05,24.109,29,0,11.201,58.21,42.32,1073.39,0,Normal
2025-04-02 16:04:54,FM307,Flow Meter,292.4407,294.7939,-2.3532,0.2596,0.091,36.62,63.0,0.7202,23.586,155,94,29.112,158.64,50.06,867.63,250,Faulty
2025-03-15 04:28:57,FM333,Flow Meter,462.4514,466.0234,-3.572,0.3179,0.0648,31.14,59.49,0.9787,23.794,85,102,46.736,104.01,72.78,699.5,261,Faulty
2025-03-10 15:18:00,TT218,Temperature Transmitter,289.8975,288.9161,0.9814,0.1499,0.0843,34.65,67.31,0.1036,24.172,125,0,27.759,252.04,60.17,868.89,0,Normal
2025-05-08 08:16:41,PT137,Pressure Transmitter,55.3662,55.218,0.1481,0.1812,0.0236,35.42,64.72,0.3373,24.587,128,14,31.043,192.6,58.84,617.26,0,Normal
2025-01-18 21:15:29,FM328,Flow Meter,422.2825,425.0541,-2.7716,0.5081,0.0477,29.77,74.19,0.8829,24.658,86,0,36.441,75.06,88.63,1165.15,261,Faulty
2025-03-21 20:44:27,TT218,Temperature Transmitter,287.1489,288.4811,-1.3322,0.1821,0.0916,38.81,63.04,0.2003,23.557,136,0,27.825,253.18,60.59,1187.05,0,Normal
2025-04-10 05:49:45,FM304,Flow Meter,104.1572,105.5535,-1.3963,0.3841,0.129,31.84,67.17,0.6663,23.361,185,0,6.86,135.81,73.54,295.76,153,Warning
2025-04-21 08:09:51,LT429,Level Transmitter,29.783,30.2179,-0.435,0.0808,0.0871,32.64,55.26,0.05,24.055,167,51,36.166,44.12,40.84,1846.65,0,Normal
2025-04-02 19:24:07,FM313,Flow Meter,410.9698,411.51,-0.5403,0.3056,0.1089,36.55,57.9,0.5215,23.148,148,0,35.174,152.49,60.28,509.93,0,Normal
2025-03-21 15:19:27,TT238,Temperature Transmitter,310.65,310.0964,0.5536,0.2089,0.0257,33.31,65.27,0.2698,24.421,80,0,33.235,230.42,56.49,1324.94,0,Normal
2025-01-28 03:07:33,TT206,Temperature Transmitter,247.5686,248.7897,-1.2211,0.1481,0.042,31.36,70.97,0.05,24.865,105,0,15.509,243.25,53.33,1065.53,0,Normal
